Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Industries,Organization Location,Organization Revenue Range,Number of Funding Rounds,Funding Status
Venture Round - MoveWith,https://www.crunchbase.com/funding_round/movewith-series-unknown--8765f1e9,MoveWith,https://www.crunchbase.com/organization/movewith,Venture - Series Unknown,825000,USD,825000,2017-09-12,"Fitness, Health Care","San Francisco, California, United States, North America",$1M to $10M,3,
Seed Round - Prellis Biologics,https://www.crunchbase.com/funding_round/prellis-biologics-seed--f074baa4,Prellis Biologics,https://www.crunchbase.com/organization/prellis-biologics,Seed,1800000,USD,1800000,2017-09-13,"3D Printing, Biotechnology, Health Care, Medical","San Francisco, California, United States, North America",$1M to $10M,5,Early Stage Venture
Series E - Apttus,https://www.crunchbase.com/funding_round/apttus-series-e--215b933c,Apttus,https://www.crunchbase.com/organization/apttus,Series E,55000000,USD,55000000,2017-09-13,"CRM, Enterprise Software, Finance, Information Technology, SaaS, Software","San Mateo, California, United States, North America",$100M to $500M,6,M&A
Seed Round - Octave Bioscience,https://www.crunchbase.com/funding_round/octave-bioscience-seed--16967937,Octave Bioscience,https://www.crunchbase.com/organization/octave-bioscience,Seed,2500000,USD,2500000,2017-09-13,"Biotechnology, Clinical Trials, Health Care, Health Diagnostics, Medical","Menlo Park, California, United States, North America",Less than $1M,2,Early Stage Venture
Venture Round - Reliable Robotics Corporation,https://www.crunchbase.com/funding_round/reliable-robotics-series-unknown--50f86102,Reliable Robotics Corporation,https://www.crunchbase.com/organization/reliable-robotics,Venture - Series Unknown,8298989,USD,8298989,2017-09-14,"Autonomous Vehicles, Industrial, Industrial Automation, Information Technology, Logistics","Mountain View, California, United States, North America",,1,
Series C - RealtyShares,https://www.crunchbase.com/funding_round/realtyshares-series-c--03799099,RealtyShares,https://www.crunchbase.com/organization/realtyshares,Series C,28000000,USD,28000000,2017-09-14,"Crowdfunding, Financial Services, Real Estate, Real Estate Investment","San Francisco, California, United States, North America",$10M to $50M,9,M&A
"Grant - Neofluidics, LLC",https://www.crunchbase.com/funding_round/neofluidics-llc-grant--097ba853,"Neofluidics, LLC",https://www.crunchbase.com/organization/neofluidics-llc,Grant,175000,USD,175000,2017-09-14,"Analytics, Biotechnology, Information Technology, Innovation Management, Test and Measurement","San Diego, California, United States, North America",Less than $1M,8,Seed
Series B - Eaze,https://www.crunchbase.com/funding_round/eaze-2-series-b--0f41fd49,Eaze,https://www.crunchbase.com/organization/eaze-2,Series B,27000000,USD,27000000,2017-09-14,"Cannabis, Consumer, E-Commerce, Health Care, Marketplace","San Francisco, California, United States, North America",$10M to $50M,9,Late Stage Venture
Venture Round - ImaginAb,https://www.crunchbase.com/funding_round/imaginab-series-unknown--150db19a,ImaginAb,https://www.crunchbase.com/organization/imaginab,Venture - Series Unknown,8000000,USD,8000000,2017-09-14,"Biotechnology, Clinical Trials, Health Care, Health Diagnostics","Inglewood, California, United States, North America",$10M to $50M,4,
Angel Round - Rapidly,https://www.crunchbase.com/funding_round/rapidly-angel--c0050215,Rapidly,https://www.crunchbase.com/organization/rapidly,Angel,300000,USD,300000,2017-09-14,"Compliance, Financial Services, FinTech, Information Technology, Productivity Tools, SaaS, Software, Task Management","San Francisco, California, United States, North America",,3,Seed
Seed Round - MentorCloud,https://www.crunchbase.com/funding_round/mentorcloud-seed--0f6e7803,MentorCloud,https://www.crunchbase.com/organization/mentorcloud,Seed,500000,USD,500000,2017-09-15,"Enterprise Software, Information Technology, SaaS, Social Media, Social Media Management","Menlo Park, California, United States, North America",Less than $1M,3,Seed
Series A - Nightly,https://www.crunchbase.com/funding_round/nightly-series-a--45a382b4,Nightly,https://www.crunchbase.com/organization/nightly,Series A,2300000,USD,2300000,2017-09-15,"Apps, Health Care","San Francisco, California, United States, North America",,1,Early Stage Venture
Seed Round - MERIDIUN,https://www.crunchbase.com/funding_round/meridian-ar-seed--eda6b234,MERIDIUN,https://www.crunchbase.com/organization/meridian-ar,Seed,2350000,USD,2350000,2017-09-15,"Artificial Intelligence, Augmented Reality, Automotive, FinTech, Internet of Things, Machine Learning, Medical, Natural Language Processing, Retail Technology, SaaS","Irvine, California, United States, North America",,3,Seed
Series C - Nautilus Data Technologies,https://www.crunchbase.com/funding_round/nautilus-data-technologies-series-c--c7ef7ce2,Nautilus Data Technologies,https://www.crunchbase.com/organization/nautilus-data-technologies,Series C,10000000,USD,10000000,2017-09-15,"Data Center, Energy Efficiency, Information Technology","Pleasanton, California, United States, North America",$1M to $10M,2,Late Stage Venture
"Grant - Cognivive, Inc.",https://www.crunchbase.com/funding_round/cognivive-inc-grant--9e119e17,"Cognivive, Inc.",https://www.crunchbase.com/organization/cognivive-inc,Grant,300000,USD,300000,2017-09-15,"Health Care, Therapeutics, Video Games, Virtual Reality","Davis, California, United States, North America",Less than $1M,2,Seed
Seed Round - AMICOMED,https://www.crunchbase.com/funding_round/amicomed-seed--dc640b2f,AMICOMED,https://www.crunchbase.com/organization/amicomed,Seed,1500000,USD,1500000,2017-09-15,"Health Care, Information Technology","San Francisco, California, United States, North America",,3,Seed
Seed Round - Osmo Systems,https://www.crunchbase.com/funding_round/osmo-systems-seed--2d687400,Osmo Systems,https://www.crunchbase.com/organization/osmo-systems,Seed,2915634,USD,2915634,2017-09-15,"Agriculture, Aquaculture, Farming, Information Technology, Manufacturing, Test and Measurement","Oakland, California, United States, North America",Less than $1M,2,Seed
Seed Round - BillionToOne,https://www.crunchbase.com/funding_round/billiontoone-seed--a4721546,BillionToOne,https://www.crunchbase.com/organization/billiontoone,Seed,2400000,USD,2400000,2017-09-15,"Biotechnology, Genetics, Health Care, Health Diagnostics, Medical","Menlo Park, California, United States, North America",Less than $1M,4,Early Stage Venture
Angel Round - Smartloop,https://www.crunchbase.com/funding_round/recime-inc-angel--970d23c7,Smartloop,https://www.crunchbase.com/organization/recime-inc,Angel,100000,USD,100000,2017-09-16,"Information Services, Information Technology, SaaS, Software","San Francisco, California, United States, North America",Less than $1M,4,Seed
Venture Round - Protocol Labs,https://www.crunchbase.com/funding_round/protocol-labs-series-unknown--70e1e383,Protocol Labs,https://www.crunchbase.com/organization/protocol-labs,Venture - Series Unknown,,,,2017-09-16,"Information Technology, Internet, Network Security, Privacy, Software","San Francisco, California, United States, North America",$1M to $10M,3,
Convertible Note - Court Buddy,https://www.crunchbase.com/funding_round/court-buddy-convertible-note--6b583062,Court Buddy,https://www.crunchbase.com/organization/court-buddy,Convertible Note,,,,2017-09-18,"Consulting, Consumer, Information Technology, Legal, Marketplace, Messaging, Mobile, Software","San Francisco, California, United States, North America",Less than $1M,7,Early Stage Venture
Series A - Cofactor Genomics,https://www.crunchbase.com/funding_round/cofactor-genomics-series-a--881ff6c2,Cofactor Genomics,https://www.crunchbase.com/organization/cofactor-genomics,Series A,18000000,USD,18000000,2017-09-18,"Biotechnology, Clinical Trials, Genetics, Health Care, Health Diagnostics","San Francisco, California, United States, North America",$1M to $10M,4,Early Stage Venture
Debt Financing - Branch International,https://www.crunchbase.com/funding_round/branch-intl-debt-financing--11882b19,Branch International,https://www.crunchbase.com/organization/branch-intl,Debt Financing,2000000,USD,2000000,2017-09-18,"Apps, Finance, Financial Services, FinTech","San Francisco, California, United States, North America",$100M to $500M,8,Late Stage Venture
Private Equity Round - Sonendo,https://www.crunchbase.com/funding_round/sonendo-private-equity--e6067fe3,Sonendo,https://www.crunchbase.com/organization/sonendo,Private Equity,50000000,USD,50000000,2017-09-18,"Biotechnology, Health Care, Medical","Laguna Hills, California, United States, North America",$10M to $50M,13,Private Equity
Series B - Incorta,https://www.crunchbase.com/funding_round/incorta-series-b--51687049,Incorta,https://www.crunchbase.com/organization/incorta,Series B,15000000,USD,15000000,2017-09-18,"Analytics, Business Intelligence, Data Visualization, Information Technology, Service Industry, Software","San Mateo, California, United States, North America",$10M to $50M,6,Late Stage Venture
Series A - PatientPop,https://www.crunchbase.com/funding_round/patientpop-series-a--96f51db8,PatientPop,https://www.crunchbase.com/organization/patientpop,Series A,29500000,USD,29500000,2017-09-18,"Digital Marketing, Health Care, Internet, SaaS","Santa Monica, California, United States, North America",$1M to $10M,4,Early Stage Venture
Secondary Market - Centrify,https://www.crunchbase.com/funding_round/centrify-secondary-market--59141483,Centrify,https://www.crunchbase.com/organization/centrify,Secondary Market,,,,2017-09-18,"Identity Management, Information Technology, SaaS, Security, Software","Santa Clara, California, United States, North America",$100M to $500M,7,M&A
Pre Seed Round - Candex Technologies,https://www.crunchbase.com/funding_round/candex-technologies-pre-seed--f49d64e1,Candex Technologies,https://www.crunchbase.com/organization/candex-technologies,Pre-Seed,,,,2017-09-19,"Business Information Systems, Cloud Management, FinTech, Internet, Payments, Recruiting","San Francisco, California, United States, North America",Less than $1M,2,Seed
Series A - TalkIQ,https://www.crunchbase.com/funding_round/talkiq-series-a--96a0a540,TalkIQ,https://www.crunchbase.com/organization/talkiq,Series A,14000000,USD,14000000,2017-09-19,"Analytics, Information Technology, Mobile","San Francisco, California, United States, North America",,5,M&A
Seed Round - Edyza,https://www.crunchbase.com/funding_round/edyza-seed--fee0cf11,Edyza,https://www.crunchbase.com/organization/edyza,Seed,400000,USD,400000,2017-09-19,"AgTech, Artificial Intelligence, Augmented Reality, Big Data, Computer, Industrial Automation, Information Technology, Internet of Things, Sensor, Smart Cities, Wireless","Irvine, California, United States, North America",$1M to $10M,5,Seed
Seed Round - Maicoin,https://www.crunchbase.com/funding_round/maicoin-seed--b0e0f167,Maicoin,https://www.crunchbase.com/organization/maicoin,Seed,4695045,USD,4695045,2017-09-19,"Bitcoin, Finance, FinTech","Palo Alto, California, United States, North America",$1M to $10M,3,Seed
Seed Round - Phrame,https://www.crunchbase.com/funding_round/phrame-seed--96f3a79a,Phrame,https://www.crunchbase.com/organization/phrame,Seed,500000,USD,500000,2017-09-19,"Automotive, Information Technology","San Francisco, California, United States, North America",Less than $1M,2,Seed
Convertible Note - PayJoy,https://www.crunchbase.com/funding_round/payjoy-convertible-note--f5621cf3,PayJoy,https://www.crunchbase.com/organization/payjoy,Convertible Note,6000000,USD,6000000,2017-09-19,"Credit, Emerging Markets, Financial Services, FinTech, Mobile, Software","San Francisco, California, United States, North America",$10M to $50M,9,Early Stage Venture
Series A - Siris Medical,https://www.crunchbase.com/funding_round/siris-medical-series-a--9ab49d7e,Siris Medical,https://www.crunchbase.com/organization/siris-medical,Series A,4000000,USD,4000000,2017-09-19,"Artificial Intelligence, Health Care, Medical Device","Redwood City, California, United States, North America",Less than $1M,2,
Seed Round - Reactful,https://www.crunchbase.com/funding_round/reactful-seed--234832f3,Reactful,https://www.crunchbase.com/organization/reactful,Seed,,,,2017-09-19,"Analytics, Information Technology, Machine Learning, Marketing Automation, Predictive Analytics","Santa Barbara, California, United States, North America",$1M to $10M,5,Seed
Initial Coin Offering - SmartContract,https://www.crunchbase.com/funding_round/smartcontract-initial-coin-offering--ba5cd9c8,SmartContract,https://www.crunchbase.com/organization/smartcontract,Initial Coin Offering,32000000,USD,32000000,2017-09-20,"Document Management, Finance, Financial Services, Security, Software","San Francisco, California, United States, North America",Less than $1M,2,
Seed Round - Quantbiome,https://www.crunchbase.com/funding_round/quantbiome-seed--f5d97fe2,Quantbiome,https://www.crunchbase.com/organization/quantbiome,Seed,,,,2017-09-20,"Health Care, Internet","Sunnyvale, California, United States, North America",Less than $1M,2,Seed
Seed Round - Mira,https://www.crunchbase.com/funding_round/mira-labs-seed--2b97591d,Mira,https://www.crunchbase.com/organization/mira-labs,Seed,1000000,USD,1000000,2017-09-20,"Augmented Reality, Business Development, Computer, Hardware, Information Technology, Mobile, Service Industry, Software","Los Angeles, California, United States, North America",$1M to $10M,3,Seed
Venture Round - Ra Medical Systems,https://www.crunchbase.com/funding_round/ra-medical-systems-series-unknown--1efb1577,Ra Medical Systems,https://www.crunchbase.com/organization/ra-medical-systems,Venture - Series Unknown,650000,USD,650000,2017-09-20,"Health Care, Medical, Medical Device","Carlsbad, California, United States, North America",$1M to $10M,2,
